adv_id,potion_id,class,level,avg_phys,avg_magic,red,green,blue,raw_pref,enjoyment,random_0,random_1,random_2,random_3,random_4,random_5,random_6,random_7,random_8,random_9,avg_phys_squared,phys_var1,phys_var2
91,75,Fighter,10,12,3,33,18,49,0.33,0.0,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,95,Fighter,10,12,3,14,60,26,0.14,0.0,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,93,Fighter,10,12,3,65,13,22,0.65,0.002473,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,96,Fighter,10,12,3,33,11,56,0.33,0.0,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,64,Fighter,10,12,3,15,28,57,0.15,0.0,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,80,Fighter,10,12,3,22,46,32,0.22,0.0,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
91,82,Fighter,10,12,3,90,4,6,0.9,0.982014,50.87557451743008,12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,2.6284026808265692,55.402143725959505,36.89111655012207,80.36617262885865,55.16469339264275,144,14,10
92,25,Fighter,13,31,3,35,2,63,0.35,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,40,Fighter,13,31,3,34,13,53,0.34,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,59,Fighter,13,31,3,4,14,82,0.04,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,77,Fighter,13,31,3,41,11,48,0.41,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,21,Fighter,13,31,3,8,40,52,0.08,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,87,Fighter,13,31,3,27,22,51,0.27,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,27,Fighter,13,31,3,13,66,21,0.13,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,52,Fighter,13,31,3,16,66,18,0.16,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,42,Fighter,13,31,3,77,9,14,0.77,0.231475,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
92,97,Fighter,13,31,3,16,12,72,0.16,0.0,97.2379731513766,64.23385893863814,44.99744956629961,68.0108990649581,34.45147807026997,87.79601516504117,78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,961,32,33
93,19,Paladin,2,5,5,34,30,36,0.68,0.008163,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,57,Paladin,2,5,5,54,14,32,0.64,0.001659,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,48,Paladin,2,5,5,5,50,45,0.1,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,7,Paladin,2,5,5,2,63,35,0.04,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,37,Paladin,2,5,5,10,6,84,0.2,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,32,Paladin,2,5,5,82,18,0,0.0,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,20,Paladin,2,5,5,23,50,27,0.46,1e-06,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,52,Paladin,2,5,5,16,66,18,0.32,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,97,Paladin,2,5,5,16,12,72,0.32,0.0,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
93,55,Paladin,2,5,5,39,34,27,0.54,3e-05,15.301546681020062,16.46570798901241,32.266075115455564,70.93321325292459,34.602308234187305,94.09040549315347,89.49259168211245,84.59337061558657,25.060530898199907,63.50570913877459,25,7,5
94,69,Fighter,10,11,2,11,38,51,0.11,0.0,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,2,Fighter,10,11,2,18,41,41,0.18,0.0,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,10,Fighter,10,11,2,70,26,4,0.7,0.017986,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,59,Fighter,10,11,2,4,14,82,0.04,0.0,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,82,Fighter,10,11,2,90,4,6,0.9,0.982014,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,98,Fighter,10,11,2,57,40,3,0.57,0.000101,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,9,Fighter,10,11,2,47,32,21,0.47,2e-06,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,91,Fighter,10,11,2,3,9,88,0.03,0.0,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,42,Fighter,10,11,2,77,9,14,0.77,0.231475,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
94,43,Fighter,10,11,2,9,61,30,0.09,0.0,17.120062305579232,62.44791874336657,90.20008936907269,33.76195866058021,92.39297253163012,4.11943035217841,86.37811916200332,8.122285489336988,94.85468539703915,77.10223687944652,121,11,10
95,81,Paladin,14,15,14,24,76,0,0.0,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,66,Paladin,14,15,14,33,30,37,0.66,0.003684,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,68,Paladin,14,15,14,43,15,42,0.84,0.832018,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,0,Paladin,14,15,14,4,32,64,0.08,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,22,Paladin,14,15,14,6,68,26,0.12,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,30,Paladin,14,15,14,7,5,88,0.14,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,34,Paladin,14,15,14,42,25,33,0.66,0.003684,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,9,Paladin,14,15,14,47,32,21,0.42,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,96,Paladin,14,15,14,33,11,56,0.66,0.003684,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
95,79,Paladin,14,15,14,6,17,77,0.12,0.0,64.19072893012327,30.209411295462264,24.487791064894303,80.73493144287977,40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,41.56217462141151,46.4442157775335,225,15,17
96,34,Fighter,11,25,4,42,25,33,0.42,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,85,Fighter,11,25,4,28,16,56,0.28,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,29,Fighter,11,25,4,83,3,14,0.83,0.768525,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,70,Fighter,11,25,4,4,87,9,0.04,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,54,Fighter,11,25,4,19,74,7,0.19,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,23,Fighter,11,25,4,7,16,77,0.07,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,43,Fighter,11,25,4,9,61,30,0.09,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,0,Fighter,11,25,4,4,32,64,0.04,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,88,Fighter,11,25,4,28,21,51,0.28,0.0,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
96,82,Fighter,11,25,4,90,4,6,0.9,0.982014,31.911588640315724,46.64725670406364,26.747167445418242,24.79188825255456,9.681165256057145,29.02120049699015,38.414983350160604,61.53774441639687,24.82702803811866,86.53075017207176,625,24,25
97,84,Paladin,11,13,13,29,9,62,0.58,0.000151,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,72,Paladin,11,13,13,26,60,14,0.28,0.0,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,5,Paladin,11,13,13,58,18,24,0.48,3e-06,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,4,Paladin,11,13,13,12,77,11,0.22,0.0,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,25,Paladin,11,13,13,35,2,63,0.7,0.017986,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,61,Paladin,11,13,13,15,1,84,0.3,0.0,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,71,Paladin,11,13,13,11,80,9,0.18,0.0,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,19,Paladin,11,13,13,34,30,36,0.68,0.008163,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,77,Paladin,11,13,13,41,11,48,0.82,0.689974,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
97,60,Paladin,11,13,13,0,13,87,0.0,0.0,49.875970839765415,30.85404820544293,2.3176298216351032,94.52328040692373,50.54444630237715,96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,49.489420352517634,169,14,13
98,71,Wizard,4,2,7,11,80,9,0.09,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,46,Wizard,4,2,7,93,6,1,0.01,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,16,Wizard,4,2,7,63,2,35,0.35,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,80,Wizard,4,2,7,22,46,32,0.32,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,77,Wizard,4,2,7,41,11,48,0.48,3e-06,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,74,Wizard,4,2,7,73,14,13,0.13,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,24,Wizard,4,2,7,7,14,79,0.79,0.401312,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,3,Wizard,4,2,7,47,38,15,0.15,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,83,Wizard,4,2,7,6,79,15,0.15,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
98,44,Wizard,4,2,7,14,70,16,0.16,0.0,88.24557309185928,72.75080633593919,76.38567641619896,36.5937352517563,40.05816210147566,57.02816438810293,19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,4,4,2
99,1,Paladin,20,16,15,89,8,3,0.06,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,84,Paladin,20,16,15,29,9,62,0.58,0.000151,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,42,Paladin,20,16,15,77,9,14,0.28,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,17,Paladin,20,16,15,16,82,2,0.04,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,95,Paladin,20,16,15,14,60,26,0.28,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,38,Paladin,20,16,15,40,59,1,0.02,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,8,Paladin,20,16,15,55,18,27,0.54,3e-05,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,92,Paladin,20,16,15,3,66,31,0.06,0.0,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,68,Paladin,20,16,15,43,15,42,0.84,0.832018,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
99,66,Paladin,20,16,15,33,30,37,0.66,0.003684,93.89485669553754,75.49651722927939,19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,13.70363735675204,33.30407053527672,47.374415039519,45.698855928287394,256,18,18
100,33,Fighter,20,33,10,42,50,8,0.42,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,1,Fighter,20,33,10,89,8,3,0.89,0.973403,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,14,Fighter,20,33,10,19,29,52,0.19,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,53,Fighter,20,33,10,11,74,15,0.11,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,42,Fighter,20,33,10,77,9,14,0.77,0.231475,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,3,Fighter,20,33,10,47,38,15,0.47,2e-06,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,68,Fighter,20,33,10,43,15,42,0.43,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,17,Fighter,20,33,10,16,82,2,0.16,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,99,Fighter,20,33,10,19,31,50,0.19,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
100,54,Fighter,20,33,10,19,74,7,0.19,0.0,47.48925999980332,1.663695550231492,33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,89.8767104188533,87.20991141203316,62.92604806024369,59.69096159531937,1089,33,35
101,78,Wizard,2,4,10,44,6,50,0.5,6e-06,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,2,Wizard,2,4,10,18,41,41,0.41,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,62,Wizard,2,4,10,2,92,6,0.06,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,61,Wizard,2,4,10,15,1,84,0.84,0.832018,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,66,Wizard,2,4,10,33,30,37,0.37,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,17,Wizard,2,4,10,16,82,2,0.02,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,46,Wizard,2,4,10,93,6,1,0.01,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,41,Wizard,2,4,10,23,70,7,0.07,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,25,Wizard,2,4,10,35,2,63,0.63,0.001113,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
101,58,Wizard,2,4,10,56,19,25,0.25,0.0,17.051206174665936,62.90252411453636,61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,3.157051334209937,94.82051707843013,10.989552133369685,1.8937367506612568,16,4,5
102,73,Fighter,7,21,1,24,27,49,0.24,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,88,Fighter,7,21,1,28,21,51,0.28,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,10,Fighter,7,21,1,70,26,4,0.7,0.017986,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,68,Fighter,7,21,1,43,15,42,0.43,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,31,Fighter,7,21,1,58,21,21,0.58,0.000151,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,76,Fighter,7,21,1,75,1,24,0.75,0.119203,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,37,Fighter,7,21,1,10,6,84,0.1,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,98,Fighter,7,21,1,57,40,3,0.57,0.000101,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,38,Fighter,7,21,1,40,59,1,0.4,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
102,62,Fighter,7,21,1,2,92,6,0.02,0.0,70.57752321517651,51.8683211560113,56.08867729086393,99.81228684054821,47.83709833434011,37.68247761856958,95.6685492196548,45.966353201958654,53.3127064573221,54.62732192448302,441,21,23
103,22,Wizard,8,3,14,6,68,26,0.26,0.0,22.48670379928167,97.2910627590569,29.76145652769079,28.900413740352494,20.727779485464026,70.49882597401968,31.704074501844804,34.88031742013066,93.37003747708006,79.54053560023335,9,3,3
103,50,Wizard,8,3,14,77,22,1,0.01,0.0,22.48670379928167,97.2910627590569,29.76145652769079,28.900413740352494,20.727779485464026,70.49882597401968,31.704074501844804,34.88031742013066,93.37003747708006,79.54053560023335,9,3,3
103,35,Wizard,8,3,14,85,4,11,0.11,0.0,22.48670379928167,97.2910627590569,29.76145652769079,28.900413740352494,20.727779485464026,70.49882597401968,31.704074501844804,34.88031742013066,93.37003747708006,79.54053560023335,9,3,3
